PERSON_IDENTIFIER,TERM_CODE,TERM,CRN,SUBJECT,COURSE_NUMBER,SECTION,COURSE_TPYE,TITLE
2059683,202410,Fall Semester 2023,14159,POLI,210,002,LEC,INTRO TO AMERICAN POLITICS
2059683,202410,Fall Semester 2023,10633,ECON,100,001,LEC,PRINCIPLES OF ECONOMICS
2059683,202410,Fall Semester 2023,14971,UNIV,195,012,SEM,CDOD WORKSHOP
2059683,202410,Fall Semester 2023,16335,UNIV,194,051,LEC,CTIS WORKSHOP
2059683,202410,Fall Semester 2023,16383,BUSI,310,003,LEC,LEADING IN ORGANIZATIONS
2059683,202410,Fall Semester 2023,15224,FWIS,109,002,SEM,ART AND ENVIRONMENT
2059731,202410,Fall Semester 2023,13532,COMP,140,004,LL,COMPUTATIONAL THINKING
2059731,202410,Fall Semester 2023,15546,RELI,337,001,LEC,"SHAMANS, SAINTS, & SAGES"
2059731,202410,Fall Semester 2023,13538,FWIS,151,001,SEM,MAKING SENSE OF OURSELVES
2059731,202410,Fall Semester 2023,11354,MATH,212,S02,LEC,MULTIVARIABLE CALCULUS
2059731,202410,Fall Semester 2023,14988,UNIV,195,029,SEM,CDOD WORKSHOP
2059731,202410,Fall Semester 2023,11977,STAT,315,001,LL,STATISTICS FOR DATA SCIENCE
2059731,202410,Fall Semester 2023,16263,UNIV,194,031,LEC,CTIS WORKSHOP
2059824,202410,Fall Semester 2023,11988,SMGT,260,001,LEC,INTRO TO SPORT MANAGEMENT
2059824,202410,Fall Semester 2023,14391,BUSI,395,003,LL,DATA ANALYTICS
2059824,202410,Fall Semester 2023,12878,ECON,100,002,LEC,PRINCIPLES OF ECONOMICS
2059824,202410,Fall Semester 2023,10056,MATH,102,S03,LEC,SINGLE VARIABLE CALCULUS II
2059824,202410,Fall Semester 2023,16383,BUSI,310,003,LEC,LEADING IN ORGANIZATIONS
2059824,202410,Fall Semester 2023,14977,UNIV,195,018,SEM,CDOD WORKSHOP
2059824,202410,Fall Semester 2023,16335,UNIV,194,051,LEC,CTIS WORKSHOP
2059923,202410,Fall Semester 2023,11529,FWIS,100,004,SEM,INTRO TO ACADEMIC WRITING
2059923,202410,Fall Semester 2023,14968,UNIV,195,009,SEM,CDOD WORKSHOP
2059923,202410,Fall Semester 2023,10122,MUSI,141,001,STU,CLASSICAL GUITAR/NON-MAJOR
2059923,202410,Fall Semester 2023,13804,PSYC,101,003,LEC,INTRODUCTION TO PSYCHOLOGY
2059923,202410,Fall Semester 2023,16103,HEAL,103,003,LEC,NUTRITION
2059923,202410,Fall Semester 2023,10633,ECON,100,001,LEC,PRINCIPLES OF ECONOMICS
2059923,202410,Fall Semester 2023,16260,UNIV,194,034,LEC,CTIS WORKSHOP
2059986,202410,Fall Semester 2023,12913,FWIS,142,001,SEM,WATER AND CITIES
2059986,202410,Fall Semester 2023,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2059986,202410,Fall Semester 2023,16269,UNIV,194,042,LEC,CTIS WORKSHOP
2059986,202410,Fall Semester 2023,13733,CHEM,123,009,LAB,GENERAL CHEMISTRY LAB I
2059986,202410,Fall Semester 2023,13217,CHEM,121,S01,LL,GENERAL CHEMISTRY I
2059986,202410,Fall Semester 2023,10655,PHYS,103,004,SEM,MECHANICS DISCUSSION
2059986,202410,Fall Semester 2023,12982,MUSI,335,001,STU,RICE CHORALE
2059986,202410,Fall Semester 2023,10716,ENGI,100,001,LAB,INTRO SPATIAL VISUALIZATION
2059986,202410,Fall Semester 2023,10667,PHYS,101,S02,LL,MECHANICS (WITH LAB)
2059986,202410,Fall Semester 2023,14967,UNIV,195,008,SEM,CDOD WORKSHOP
2060301,202410,Fall Semester 2023,16353,PSYC,203,004,LEC,INTRO TO COGNITIVE PSYCHOLOGY
2060301,202410,Fall Semester 2023,16335,UNIV,194,051,LEC,CTIS WORKSHOP
2060301,202410,Fall Semester 2023,12778,FWIS,100,010,SEM,INTRO TO ACADEMIC WRITING
2060301,202410,Fall Semester 2023,14967,UNIV,195,008,SEM,CDOD WORKSHOP
2060301,202410,Fall Semester 2023,12306,ASTR,101,001,LEC,"STARS, GALAXIES & THE UNIVERSE"
2060301,202410,Fall Semester 2023,10226,MUSI,117,002,LEC,FUNDAMENTALS OF MUSIC I
2060301,202410,Fall Semester 2023,12880,ECON,100,004,LEC,PRINCIPLES OF ECONOMICS
2060586,202410,Fall Semester 2023,14701,SWGS,101,001,LEC,INTRO WOMEN & GENDER
2060586,202410,Fall Semester 2023,12696,THEA,331,002,STU,THEATRE PRODUCTION
2060586,202410,Fall Semester 2023,12206,THEA,301,001,LL,ACTING I
2060586,202410,Fall Semester 2023,14911,UNIV,195,002,SEM,CDOD WORKSHOP
2060586,202410,Fall Semester 2023,16336,UNIV,194,050,LEC,CTIS WORKSHOP
2060586,202410,Fall Semester 2023,16276,FWIS,135,001,SEM,WHAT IS A BOOK?
2060586,202410,Fall Semester 2023,15281,ENGL,200,002,SEM,GATEWAYS TO LITERARY STUDY
2060586,202410,Fall Semester 2023,16344,PSYC,101,004,LEC,INTRODUCTION TO PSYCHOLOGY
2060634,202410,Fall Semester 2023,12546,BIOS,300,001,LEC,PARADIGMS IN BIOCHM & CELL BIO
2060634,202410,Fall Semester 2023,16344,PSYC,101,004,LEC,INTRODUCTION TO PSYCHOLOGY
2060634,202410,Fall Semester 2023,14725,MUSI,334,002,STU,CAMPANILE ORCHESTRA
2060634,202410,Fall Semester 2023,12254,ANTH,203,001,LEC,INTRO BIOLOGICAL ANTHROPOLOGY
2060634,202410,Fall Semester 2023,14990,UNIV,195,031,SEM,CDOD WORKSHOP
2060634,202410,Fall Semester 2023,15223,FWIS,109,001,SEM,ART AND ENVIRONMENT
2060634,202410,Fall Semester 2023,16178,UNIV,194,012,LEC,CTIS WORKSHOP
2060634,202410,Fall Semester 2023,12785,DSCI,101,001,LL,INTRO TO DATA SCIENCE
2060637,202410,Fall Semester 2023,15444,HIST,275,001,LEC,MODERN MIDDLE EAST
2060637,202410,Fall Semester 2023,14964,UNIV,195,005,SEM,CDOD WORKSHOP
2060637,202410,Fall Semester 2023,13258,EEPS,110,001,LEC,"EARTH, ENVIRONMENT, & SOCIETY"
2060637,202410,Fall Semester 2023,15493,FILM,373,001,SEM,SURVEY OF AMER FILM & CULTURE
2060637,202410,Fall Semester 2023,14162,POLI,211,002,LEC,INTRO TO INTERNAT'L RELATIONS
2060637,202410,Fall Semester 2023,16196,UNIV,194,009,LEC,CTIS WORKSHOP
2060637,202410,Fall Semester 2023,14401,ASIA,222,001,SEM,WORLD AND SOUTH ASIA
2060826,202410,Fall Semester 2023,16017,BUSI,305,004,LEC,FINANCIAL ACCOUNTING
2060826,202410,Fall Semester 2023,13531,COMP,140,002,LL,COMPUTATIONAL THINKING
2060826,202410,Fall Semester 2023,15222,FWIS,107,001,SEM,IN THE MATRIX
2060826,202410,Fall Semester 2023,14995,UNIV,195,036,SEM,CDOD WORKSHOP
2060826,202410,Fall Semester 2023,10057,MATH,212,S01,LEC,MULTIVARIABLE CALCULUS
2060826,202410,Fall Semester 2023,10129,MUSI,317,001,LEC,THEORY FOR NON MAJORS I
2060826,202410,Fall Semester 2023,16266,UNIV,194,028,LEC,CTIS WORKSHOP
2060964,202410,Fall Semester 2023,16079,FWIS,173,001,SEM,LGBTQ+ LITERARY CLASSICS
2060964,202410,Fall Semester 2023,15146,RELI,101,001,LEC,WHAT IS RELIGION?
2060964,202410,Fall Semester 2023,12254,ANTH,203,001,LEC,INTRO BIOLOGICAL ANTHROPOLOGY
2060964,202410,Fall Semester 2023,14725,MUSI,334,002,STU,CAMPANILE ORCHESTRA
2060964,202410,Fall Semester 2023,10543,PSYC,203,002,LEC,INTRO TO COGNITIVE PSYCHOLOGY
2060964,202410,Fall Semester 2023,10075,PHYS,125,S01,LL,GENERAL PHYSICS (WITH LAB)
2060964,202410,Fall Semester 2023,14963,UNIV,195,004,SEM,CDOD WORKSHOP
2060964,202410,Fall Semester 2023,16205,UNIV,194,001,LEC,CTIS WORKSHOP
2061108,202410,Fall Semester 2023,16375,FWIS,175,001,SEM,POLITICS AND RELIGION
2061108,202410,Fall Semester 2023,13804,PSYC,101,003,LEC,INTRODUCTION TO PSYCHOLOGY
2061108,202410,Fall Semester 2023,16336,UNIV,194,050,LEC,CTIS WORKSHOP
2061108,202410,Fall Semester 2023,16383,BUSI,310,003,LEC,LEADING IN ORGANIZATIONS
2061108,202410,Fall Semester 2023,12179,MATH,101,S05,LEC,SINGLE VARIABLE CALCULUS I
2061108,202410,Fall Semester 2023,15003,UNIV,195,044,SEM,CDOD WORKSHOP
2061108,202410,Fall Semester 2023,12879,ECON,100,003,LEC,PRINCIPLES OF ECONOMICS
2061495,202410,Fall Semester 2023,13218,CHEM,121,S02,LL,GENERAL CHEMISTRY I
2061495,202410,Fall Semester 2023,10717,ENGI,100,002,LAB,INTRO SPATIAL VISUALIZATION
2061495,202410,Fall Semester 2023,13220,CHEM,123,002,LAB,GENERAL CHEMISTRY LAB I
2061495,202410,Fall Semester 2023,15484,CMOR,220,008,LEC,INTRO TO ENG COMPUTATION
2061495,202410,Fall Semester 2023,14977,UNIV,195,018,SEM,CDOD WORKSHOP
2061495,202410,Fall Semester 2023,16267,UNIV,194,040,LEC,CTIS WORKSHOP
2061495,202410,Fall Semester 2023,10299,GLHT,201,001,LEC,INTRO TO GLOBAL HEALTH
2061495,202410,Fall Semester 2023,10633,ECON,100,001,LEC,PRINCIPLES OF ECONOMICS
2061495,202410,Fall Semester 2023,10666,PHYS,101,S01,LL,MECHANICS (WITH LAB)
2061495,202410,Fall Semester 2023,10653,PHYS,103,001,SEM,MECHANICS DISCUSSION
2061507,202410,Fall Semester 2023,16075,FWIS,198,002,SEM,CLIMATE CHANGE CLIMATE JUSTICE
2061507,202410,Fall Semester 2023,16177,UNIV,194,013,LEC,CTIS WORKSHOP
2061507,202410,Fall Semester 2023,13531,COMP,140,002,LL,COMPUTATIONAL THINKING
2061507,202410,Fall Semester 2023,16383,BUSI,310,003,LEC,LEADING IN ORGANIZATIONS
2061507,202410,Fall Semester 2023,12179,MATH,101,S05,LEC,SINGLE VARIABLE CALCULUS I
2061507,202410,Fall Semester 2023,14974,UNIV,195,015,SEM,CDOD WORKSHOP
2061507,202410,Fall Semester 2023,12878,ECON,100,002,LEC,PRINCIPLES OF ECONOMICS
2061708,202410,Fall Semester 2023,13219,CHEM,121,S03,LL,GENERAL CHEMISTRY I
2061708,202410,Fall Semester 2023,14969,UNIV,195,010,SEM,CDOD WORKSHOP
2061708,202410,Fall Semester 2023,16471,FWIS,188,004,SEM,ENG DESIGN & COMMUNICATION
2061708,202410,Fall Semester 2023,16264,UNIV,194,030,LEC,CTIS WORKSHOP
2061708,202410,Fall Semester 2023,10076,PHYS,201,001,LEC,"WAVES, LIGHT, AND HEAT"
2061708,202410,Fall Semester 2023,14156,MATH,212,S08,LEC,MULTIVARIABLE CALCULUS
2061708,202410,Fall Semester 2023,13532,COMP,140,004,LL,COMPUTATIONAL THINKING
2061708,202410,Fall Semester 2023,11011,CHEM,123,001,LAB,GENERAL CHEMISTRY LAB I
2061708,202410,Fall Semester 2023,14250,ENGI,101,001,SEM,INTRODUCTION TO ENGINEERING
2061741,202410,Fall Semester 2023,13170,LPAP,110,0F1,ACT,INTRODUCTION TO GOLF
2061741,202410,Fall Semester 2023,10667,PHYS,101,S02,LL,MECHANICS (WITH LAB)
2061741,202410,Fall Semester 2023,14984,UNIV,195,025,SEM,CDOD WORKSHOP
2061741,202410,Fall Semester 2023,15223,FWIS,109,001,SEM,ART AND ENVIRONMENT
2061741,202410,Fall Semester 2023,13219,CHEM,121,S03,LL,GENERAL CHEMISTRY I
2061741,202410,Fall Semester 2023,13221,CHEM,123,004,LAB,GENERAL CHEMISTRY LAB I
2061741,202410,Fall Semester 2023,10716,ENGI,100,001,LAB,INTRO SPATIAL VISUALIZATION
2061741,202410,Fall Semester 2023,14155,MATH,101,S04,LEC,SINGLE VARIABLE CALCULUS I
2061741,202410,Fall Semester 2023,16196,UNIV,194,009,LEC,CTIS WORKSHOP
2061741,202410,Fall Semester 2023,10659,PHYS,103,008,SEM,MECHANICS DISCUSSION
2061852,202410,Fall Semester 2023,13196,LPAP,194,0F1,ACT,SCUBA
2061852,202410,Fall Semester 2023,14250,ENGI,101,001,SEM,INTRODUCTION TO ENGINEERING
2061852,202410,Fall Semester 2023,13532,COMP,140,004,LL,COMPUTATIONAL THINKING
2061852,202410,Fall Semester 2023,15566,FWIS,188,002,SEM,ENG DESIGN & COMMUNICATION
2061852,202410,Fall Semester 2023,14725,MUSI,334,002,STU,CAMPANILE ORCHESTRA
2061852,202410,Fall Semester 2023,16265,UNIV,194,029,LEC,CTIS WORKSHOP
2061852,202410,Fall Semester 2023,10667,PHYS,101,S02,LL,MECHANICS (WITH LAB)
2061852,202410,Fall Semester 2023,10057,MATH,212,S01,LEC,MULTIVARIABLE CALCULUS
2061852,202410,Fall Semester 2023,14996,UNIV,195,037,SEM,CDOD WORKSHOP
2061852,202410,Fall Semester 2023,10661,PHYS,103,010,SEM,MECHANICS DISCUSSION
2061963,202410,Fall Semester 2023,16365,FWIS,153,001,SEM,"SURVEILLANCE, SECURITY, AND SO"
2061963,202410,Fall Semester 2023,14155,MATH,101,S04,LEC,SINGLE VARIABLE CALCULUS I
2061963,202410,Fall Semester 2023,16383,BUSI,310,003,LEC,LEADING IN ORGANIZATIONS
2061963,202410,Fall Semester 2023,12879,ECON,100,003,LEC,PRINCIPLES OF ECONOMICS
2061963,202410,Fall Semester 2023,14978,UNIV,195,019,SEM,CDOD WORKSHOP
2061963,202410,Fall Semester 2023,16255,UNIV,194,039,LEC,CTIS WORKSHOP
2062086,202410,Fall Semester 2023,13186,LPAP,175,001,ACT,INTRO TO MARTIAL ARTS
2062086,202410,Fall Semester 2023,16178,UNIV,194,012,LEC,CTIS WORKSHOP
2062086,202410,Fall Semester 2023,10414,ANTH,324,001,STU,DOCUMENTARY PRODUCTION
2062086,202410,Fall Semester 2023,14971,UNIV,195,012,SEM,CDOD WORKSHOP
2062086,202410,Fall Semester 2023,15383,FOTO,210,005,STU,BEGINNING DIGITAL PHOTOGRAPHY
2062086,202410,Fall Semester 2023,16344,PSYC,101,004,LEC,INTRODUCTION TO PSYCHOLOGY
2062086,202410,Fall Semester 2023,16353,PSYC,203,004,LEC,INTRO TO COGNITIVE PSYCHOLOGY
2062086,202410,Fall Semester 2023,13713,FILM,432,001,SEM,FILM GENRE: THE WESTERN
2062134,202410,Fall Semester 2023,16079,FWIS,173,001,SEM,LGBTQ+ LITERARY CLASSICS
2062134,202410,Fall Semester 2023,13532,COMP,140,004,LL,COMPUTATIONAL THINKING
2062134,202410,Fall Semester 2023,14260,THEA,303,001,LEC,INTRODUCTION TO THEATRE
2062134,202410,Fall Semester 2023,14971,UNIV,195,012,SEM,CDOD WORKSHOP
2062134,202410,Fall Semester 2023,16353,PSYC,203,004,LEC,INTRO TO COGNITIVE PSYCHOLOGY
2062134,202410,Fall Semester 2023,10056,MATH,102,S03,LEC,SINGLE VARIABLE CALCULUS II
2062134,202410,Fall Semester 2023,16258,UNIV,194,036,LEC,CTIS WORKSHOP
2062155,202410,Fall Semester 2023,13170,LPAP,110,0F1,ACT,INTRODUCTION TO GOLF
2062155,202410,Fall Semester 2023,13217,CHEM,121,S01,LL,GENERAL CHEMISTRY I
2062155,202410,Fall Semester 2023,13322,CHEM,123,007,LAB,GENERAL CHEMISTRY LAB I
2062155,202410,Fall Semester 2023,10716,ENGI,100,001,LAB,INTRO SPATIAL VISUALIZATION
2062155,202410,Fall Semester 2023,10660,PHYS,103,009,SEM,MECHANICS DISCUSSION
2062155,202410,Fall Semester 2023,10667,PHYS,101,S02,LL,MECHANICS (WITH LAB)
2062155,202410,Fall Semester 2023,10056,MATH,102,S03,LEC,SINGLE VARIABLE CALCULUS II
2062155,202410,Fall Semester 2023,14997,UNIV,195,038,SEM,CDOD WORKSHOP
2062155,202410,Fall Semester 2023,15565,FWIS,188,001,SEM,ENG DESIGN & COMMUNICATION
2062155,202410,Fall Semester 2023,16199,UNIV,194,022,LEC,CTIS WORKSHOP
2062188,202410,Fall Semester 2023,10253,CHEM,211,S01,LEC,ORGANIC CHEMISTRY I
2062188,202410,Fall Semester 2023,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2062188,202410,Fall Semester 2023,10708,CHEM,213,006,SEM,ORGANIC CHEM DISCUSSION I
2062188,202410,Fall Semester 2023,16196,UNIV,194,009,LEC,CTIS WORKSHOP
2062188,202410,Fall Semester 2023,12879,ECON,100,003,LEC,PRINCIPLES OF ECONOMICS
2062188,202410,Fall Semester 2023,16353,PSYC,203,004,LEC,INTRO TO COGNITIVE PSYCHOLOGY
2062188,202410,Fall Semester 2023,14986,UNIV,195,027,SEM,CDOD WORKSHOP
2062188,202410,Fall Semester 2023,14704,FWIS,141,002,SEM,TECHNOLOGIES OF TASTE
2062242,202410,Fall Semester 2023,11361,ARCH,225,001,LEC,INTRO ARCHITECTURAL THINKING
2062242,202410,Fall Semester 2023,10368,ARCH,101,001,LL,PRINCIPLES OF ARCHITECTURE I
2062242,202410,Fall Semester 2023,16192,UNIV,194,021,LEC,CTIS WORKSHOP
2062242,202410,Fall Semester 2023,15381,FOTO,210,001,STU,BEGINNING DIGITAL PHOTOGRAPHY
2062242,202410,Fall Semester 2023,14965,UNIV,195,006,SEM,CDOD WORKSHOP
2062242,202410,Fall Semester 2023,15623,HART,203,001,LEC,GLOBAL MODERNISM
2062302,202410,Fall Semester 2023,10089,CEVE,101,001,LEC,FUNDAMENTAL OF CIVIL & ENVIR
2062302,202410,Fall Semester 2023,11293,SPAN,321,003,LEC,SPAN FOR INTERCULTURAL COMM I
2062302,202410,Fall Semester 2023,14964,UNIV,195,005,SEM,CDOD WORKSHOP
2062302,202410,Fall Semester 2023,15224,FWIS,109,002,SEM,ART AND ENVIRONMENT
2062302,202410,Fall Semester 2023,16267,UNIV,194,040,LEC,CTIS WORKSHOP
2062302,202410,Fall Semester 2023,16171,EEPS,106,001,LL,INVESTIGATING EARTH'S SURFACE
2062302,202410,Fall Semester 2023,11630,MATH,211,S02,LEC,ORD DIFFERENTIAL EQUATIONS
2062302,202410,Fall Semester 2023,15482,CMOR,220,006,LEC,INTRO TO ENG COMPUTATION
2062326,202410,Fall Semester 2023,10633,ECON,100,001,LEC,PRINCIPLES OF ECONOMICS
2062326,202410,Fall Semester 2023,15003,UNIV,195,044,SEM,CDOD WORKSHOP
2062326,202410,Fall Semester 2023,16335,UNIV,194,051,LEC,CTIS WORKSHOP
2062326,202410,Fall Semester 2023,14110,SMGT,260,002,LEC,INTRO TO SPORT MANAGEMENT
2062326,202410,Fall Semester 2023,14154,MATH,101,S02,LEC,SINGLE VARIABLE CALCULUS I
2062326,202410,Fall Semester 2023,10670,CHIN,141,003,LEC,FIRST YEAR CHINESE I
2062326,202410,Fall Semester 2023,16383,BUSI,310,003,LEC,LEADING IN ORGANIZATIONS
2062575,202410,Fall Semester 2023,13172,LPAP,113,002,LEC,MENTAL TRAINING
2062575,202410,Fall Semester 2023,13529,COMP,140,001,LL,COMPUTATIONAL THINKING
2062575,202410,Fall Semester 2023,11324,MATH,102,S01,LEC,SINGLE VARIABLE CALCULUS II
2062575,202410,Fall Semester 2023,16339,UNIV,201,002,SEM,RESEARCH READINESS
2062575,202410,Fall Semester 2023,12878,ECON,100,002,LEC,PRINCIPLES OF ECONOMICS
2062575,202410,Fall Semester 2023,10074,PHYS,111,S01,LL,HONORS MECHANICS (WITH LAB)
2062575,202410,Fall Semester 2023,14975,UNIV,195,016,SEM,CDOD WORKSHOP
2062575,202410,Fall Semester 2023,16267,UNIV,194,040,LEC,CTIS WORKSHOP
2062914,202410,Fall Semester 2023,16263,UNIV,194,031,LEC,CTIS WORKSHOP
2062914,202410,Fall Semester 2023,16140,FWIS,195,001,SEM,BEYOND THE EQUATIONS
2062914,202410,Fall Semester 2023,10661,PHYS,103,010,SEM,MECHANICS DISCUSSION
2062914,202410,Fall Semester 2023,13717,ELEC,220,001,LL,FUND COMPUTER ENGINEERING
2062914,202410,Fall Semester 2023,14984,UNIV,195,025,SEM,CDOD WORKSHOP
2062914,202410,Fall Semester 2023,10667,PHYS,101,S02,LL,MECHANICS (WITH LAB)
2062914,202410,Fall Semester 2023,10093,PSYC,101,002,LEC,INTRODUCTION TO PSYCHOLOGY
2062914,202410,Fall Semester 2023,13530,COMP,140,003,LL,COMPUTATIONAL THINKING
2062920,202410,Fall Semester 2023,14759,CHEM,213,009,SEM,ORGANIC CHEM DISCUSSION I
2062920,202410,Fall Semester 2023,16276,FWIS,135,001,SEM,WHAT IS A BOOK?
2062920,202410,Fall Semester 2023,10543,PSYC,203,002,LEC,INTRO TO COGNITIVE PSYCHOLOGY
2062920,202410,Fall Semester 2023,15611,COLL,114,001,SEM,A LINGUISTIC TAKE ON CONLANGS
2062920,202410,Fall Semester 2023,10299,GLHT,201,001,LEC,INTRO TO GLOBAL HEALTH
2062920,202410,Fall Semester 2023,16268,UNIV,194,041,LEC,CTIS WORKSHOP
2062920,202410,Fall Semester 2023,10253,CHEM,211,S01,LEC,ORGANIC CHEMISTRY I
2062920,202410,Fall Semester 2023,15389,KORE,141,001,LEC,FIRST YEAR KOREAN I
2062920,202410,Fall Semester 2023,14995,UNIV,195,036,SEM,CDOD WORKSHOP
2062944,202410,Fall Semester 2023,14998,UNIV,195,039,SEM,CDOD WORKSHOP
2062944,202410,Fall Semester 2023,11868,MATH,102,S04,LEC,SINGLE VARIABLE CALCULUS II
2062944,202410,Fall Semester 2023,12907,FWIS,100,013,SEM,INTRO TO ACADEMIC WRITING
2062944,202410,Fall Semester 2023,16202,UNIV,194,007,LEC,CTIS WORKSHOP
2062944,202410,Fall Semester 2023,13531,COMP,140,002,LL,COMPUTATIONAL THINKING
2062944,202410,Fall Semester 2023,16285,BUSI,222,001,LEC,TECH PRODUCT DESIGN & DEV
2062944,202410,Fall Semester 2023,14053,PHIL,160,001,LEC,MORAL PROBLEMS
2063004,202410,Fall Semester 2023,10013,POLI,210,001,LEC,INTRO TO AMERICAN POLITICS
2063004,202410,Fall Semester 2023,10679,SPAN,142,001,LEC,FIRST YEAR SPANISH II
2063004,202410,Fall Semester 2023,16271,UNIV,194,044,LEC,CTIS WORKSHOP
2063004,202410,Fall Semester 2023,14967,UNIV,195,008,SEM,CDOD WORKSHOP
2063004,202410,Fall Semester 2023,10299,GLHT,201,001,LEC,INTRO TO GLOBAL HEALTH
2063004,202410,Fall Semester 2023,15228,FWIS,193,002,SEM,LAW AND JUSTICE
2063004,202410,Fall Semester 2023,14807,POLI,359,001,LEC,WORLD CONSTITUTIONS
2063067,202410,Fall Semester 2023,16383,BUSI,310,003,LEC,LEADING IN ORGANIZATIONS
2063067,202410,Fall Semester 2023,14986,UNIV,195,027,SEM,CDOD WORKSHOP
2063067,202410,Fall Semester 2023,16190,UNIV,194,016,LEC,CTIS WORKSHOP
2063067,202410,Fall Semester 2023,13530,COMP,140,003,LL,COMPUTATIONAL THINKING
2063067,202410,Fall Semester 2023,14296,BUSI,221,001,LL,NEW ENTERPRISES: DISCOVERY
2063067,202410,Fall Semester 2023,11868,MATH,102,S04,LEC,SINGLE VARIABLE CALCULUS II
2063067,202410,Fall Semester 2023,15146,RELI,101,001,LEC,WHAT IS RELIGION?
2063604,202410,Fall Semester 2023,14984,UNIV,195,025,SEM,CDOD WORKSHOP
2063604,202410,Fall Semester 2023,16383,BUSI,310,003,LEC,LEADING IN ORGANIZATIONS
2063604,202410,Fall Semester 2023,10093,PSYC,101,002,LEC,INTRODUCTION TO PSYCHOLOGY
2063604,202410,Fall Semester 2023,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2063604,202410,Fall Semester 2023,12878,ECON,100,002,LEC,PRINCIPLES OF ECONOMICS
2063604,202410,Fall Semester 2023,16017,BUSI,305,004,LEC,FINANCIAL ACCOUNTING
2063604,202410,Fall Semester 2023,16178,UNIV,194,012,LEC,CTIS WORKSHOP
2063691,202410,Fall Semester 2023,13219,CHEM,121,S03,LL,GENERAL CHEMISTRY I
2063691,202410,Fall Semester 2023,16375,FWIS,175,001,SEM,POLITICS AND RELIGION
2063691,202410,Fall Semester 2023,12576,FREN,263,002,LEC,SECOND YEAR FRENCH I
2063691,202410,Fall Semester 2023,16255,UNIV,194,039,LEC,CTIS WORKSHOP
2063691,202410,Fall Semester 2023,14981,UNIV,195,022,SEM,CDOD WORKSHOP
2063691,202410,Fall Semester 2023,13653,MATH,211,S01,LEC,ORD DIFFERENTIAL EQUATIONS
2063691,202410,Fall Semester 2023,10653,PHYS,103,001,SEM,MECHANICS DISCUSSION
2063691,202410,Fall Semester 2023,10666,PHYS,101,S01,LL,MECHANICS (WITH LAB)
2063691,202410,Fall Semester 2023,13733,CHEM,123,009,LAB,GENERAL CHEMISTRY LAB I
2063712,202410,Fall Semester 2023,12906,FWIS,100,012,SEM,INTRO TO ACADEMIC WRITING
2063712,202410,Fall Semester 2023,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2063712,202410,Fall Semester 2023,10717,ENGI,100,002,LAB,INTRO SPATIAL VISUALIZATION
2063712,202410,Fall Semester 2023,10667,PHYS,101,S02,LL,MECHANICS (WITH LAB)
2063712,202410,Fall Semester 2023,10661,PHYS,103,010,SEM,MECHANICS DISCUSSION
2063712,202410,Fall Semester 2023,13220,CHEM,123,002,LAB,GENERAL CHEMISTRY LAB I
2063712,202410,Fall Semester 2023,14980,UNIV,195,021,SEM,CDOD WORKSHOP
2063712,202410,Fall Semester 2023,13219,CHEM,121,S03,LL,GENERAL CHEMISTRY I
2063712,202410,Fall Semester 2023,16258,UNIV,194,036,LEC,CTIS WORKSHOP
2063715,202410,Fall Semester 2023,14154,MATH,101,S02,LEC,SINGLE VARIABLE CALCULUS I
2063715,202410,Fall Semester 2023,11013,CHEM,123,003,LAB,GENERAL CHEMISTRY LAB I
2063715,202410,Fall Semester 2023,13217,CHEM,121,S01,LL,GENERAL CHEMISTRY I
2063715,202410,Fall Semester 2023,15221,FWIS,101,001,SEM,THE BIBLE IN POPULAR CULTURE
2063715,202410,Fall Semester 2023,13199,BIOS,118,001,SEM,FIRST-YEAR SEMINAR (BCBG)
2063715,202410,Fall Semester 2023,16336,UNIV,194,050,LEC,CTIS WORKSHOP
2063715,202410,Fall Semester 2023,10633,ECON,100,001,LEC,PRINCIPLES OF ECONOMICS
2063715,202410,Fall Semester 2023,14973,UNIV,195,014,SEM,CDOD WORKSHOP
2063763,202410,Fall Semester 2023,10716,ENGI,100,001,LAB,INTRO SPATIAL VISUALIZATION
2063763,202410,Fall Semester 2023,14156,MATH,212,S08,LEC,MULTIVARIABLE CALCULUS
2063763,202410,Fall Semester 2023,13221,CHEM,123,004,LAB,GENERAL CHEMISTRY LAB I
2063763,202410,Fall Semester 2023,14725,MUSI,334,002,STU,CAMPANILE ORCHESTRA
2063763,202410,Fall Semester 2023,16366,FWIS,176,001,SEM,EAST ASIAN PERFORMANCE STUDIES
2063763,202410,Fall Semester 2023,14993,UNIV,195,034,SEM,CDOD WORKSHOP
2063763,202410,Fall Semester 2023,13218,CHEM,121,S02,LL,GENERAL CHEMISTRY I
2063763,202410,Fall Semester 2023,12880,ECON,100,004,LEC,PRINCIPLES OF ECONOMICS
2063763,202410,Fall Semester 2023,11361,ARCH,225,001,LEC,INTRO ARCHITECTURAL THINKING
